"PATNO","EVENT_ID","cjv","cnr","efc","fber","rpve_csf","rpve_gm","rpve_wm","fwhm_avg","fwhm_x","fwhm_y","fwhm_z","summary_bg_k","summary_bg_mad","summary_bg_mean","summary_bg_median","summary_bg_n","summary_bg_p05","summary_bg_p95","summary_bg_stdv","summary_csf_k","summary_csf_mad","summary_csf_mean","summary_csf_median","summary_csf_n","summary_csf_p05","summary_csf_p95","summary_csf_stdv","summary_gm_k","summary_gm_mad","summary_gm_mean","summary_gm_median","summary_gm_n","summary_gm_p05","summary_gm_p95","summary_gm_stdv","summary_wm_k","summary_wm_mad","summary_wm_mean","summary_wm_median","summary_wm_n","summary_wm_p05","summary_wm_p95","summary_wm_stdv","icvs_csf","icvs_gm","icvs_wm","inu_med","inu_range","snr_csf","snr_gm","snr_total","snr_wm","snrd_csf","snrd_gm","snrd_total","snrd_wm"
"157658","BL","0.569821","1.61929","0.487071","10434","8.07298","7.96535","8.03033","4.21175","4.37395","4.33399","3.92731","15.5211","0","2.87484","0","3428600","0","12.7084","5.02573","-0.981825","163.293","298.5","271.008","426051","71.0497","627.221","172.645","-0.321016","85.8843","679.326","673.44","581365","455.366","944.138","137.072","-0.459309","71.9958","921.563","950.51","538350","712.839","1045.36","102.29","0.275625","0.376102","0.348274","0.587158","0.222844","1.56974","4.91304","5.25835","9.29225","35.3277","87.7872","82.34","123.905"
"158117","BL","0.807507","1.09608","0.524059","4796.47","8.21229","8.06348","8.1665","3.43415","3.52096","3.55833","3.22315","2412.97","0","6.41313","0","3967990","0","29.9222","38.4251","-0.722653","152.969","384.107","367.322","404967","101.809","705.721","191.621","3.90289","88.8033","687.496","681.847","556739","409.971","973.391","166.442","-0.191936","94.7287","895.491","909.129","549501","685.581","1068.36","117.551","0.267976","0.368407","0.363617","0.852593","0.373391","1.91692","4.09659","4.58248","7.73392","6.26274","11.6253","11.1295","15.5004"
"158359","BL","0.552981","1.84463","0.474704","-1","7.72888","7.65692","7.75509","4.20309","4.17958","4.1401","4.28958","27.4297","0","1.89876","0","4537420","0","9.5904","3.87023","-0.225293","142.142","445.107","436.827","433215","155.117","748.701","186.511","-0.593186","87.1471","720.004","718.29","611247","522.584","941.096","119.727","-0.320368","53.6643","958.502","972.93","561788","820.907","1046.68","68.6055","0.269706","0.380543","0.349751","0.421278","0.136225","2.34209","5.99939","7.50766","14.1815","73.9443","121.589","120.076","164.694"
"158436","BL","0.541348","1.80229","0.469186","11968.4","8.54172","8.45886","8.55522","3.72848","3.8655","3.88745","3.43248","9.10955","0","3.89256","0","3837510","0","17.6175","6.42901","-0.770933","153.951","391.122","378.719","406608","109.935","701.377","188.558","-0.452979","86.3165","684.625","678.888","549475","473.224","928.013","129.035","-0.333659","66.1212","940.126","960.477","499586","762.192","1050.52","87.8611","0.279327","0.377473","0.3432","0.537387","0.178085","2.0085","5.26126","6.06717","10.9318","38.5926","69.1808","68.5497","97.8756"
"158601","BL","1.04162","0.864055","0.540232","18206","9.0111","8.83141","8.89272","3.69618","3.49988","4.02283","3.56583","4344.18","0","3.18988","0","4544200","0","17.0351","10.0313","0.154113","131.35","476.759","449.72","361852","224.44","787.264","169.766","3.84793","61.0359","808.25","807.139","498806","605.962","1005.07","119.497","-0.444126","67.3071","924.337","930.353","524742","792.305","1042.38","77.1664","0.261189","0.360045","0.378766","0.342502","0.0488902","2.64906","6.75443","7.15331","12.0564","29.3709","52.7136","47.6151","60.7607"
"158604","BL","0.914716","0.852224","0.55363","6646.13","7.23452","7.07636","7.18698","3.64115","3.54845","3.83709","3.53791","6.63107","0","10.2157","0","3177770","0","48.4227","17.4422","-0.129299","154.151","420.926","385.909","429328","133.31","781.774","205.962","9.70184","83.4949","716.893","731.937","596174","310.801","1048.33","213.103","-0.258251","105.155","929.591","938.176","647230","736.061","1100.53","113.346","0.256663","0.356407","0.38693","0.749301","0.288207","1.87369","3.43467","4.52849","8.27712","14.4949","27.4918","25.7416","35.2382"
"158935","BL","0.610703","1.58515","0.474994","12996","8.45528","8.3535","8.43744","3.7783","3.85977","3.8944","3.58073","16.3742","0","3.42468","0","3572450","0","15.4685","6.10183","-0.746336","165.445","370.554","347.9","404393","97.0517","704.079","191.513","1.21404","88.2017","701.882","697.698","552167","483.078","951.01","133.623","-0.141638","68.3219","932.999","953.998","516003","753.15","1049.15","90.8343","0.274618","0.37497","0.350412","0.503182","0.166297","1.81659","5.22139","5.84687","10.5026","37.3531","74.9099","71.5637","102.428"
"159437","BL","0.738281","1.04719","0.535198","8773.03","7.15694","7.01251","7.10675","3.98934","4.09232","4.16512","3.71059","9.61058","0","5.93322","0","3272940","0","21.8055","8.58534","-0.357279","126.721","335.131","291.451","457542","127.974","665.813","166.513","3.08655","83.5108","685.047","703.407","616261","273.443","1009.58","204.126","-0.737315","94.3293","921.775","944.292","660507","727.389","1063.65","105.697","0.263818","0.355335","0.380847","0.587148","0.21177","1.75032","3.44595","4.71006","8.9339","22.2402","53.6761","49.3247","72.0577"
"159747","BL","1.07978","0.734626","0.57005","24324.9","6.88424","6.73913","6.81592","3.14892","3.08379","3.33899","3.02398","31.4056","0","6.85711","0","3108090","0","29.779","13.6442","1.20402","121.905","554.447","522.8","455984","180.489","922.364","209.545","3.12421","80.409","883.838","895.553","597245","576.716","1122.5","159.508","-0.383377","55.679","1018.62","1021.59","711446","910.982","1116.42","61.6791","0.258395","0.338445","0.40316","0.822874","0.263701","2.49493","5.61446","8.2241","16.5629","25.1027","43.0007","39.0519","49.0523"
"160040","BL","0.655499","1.48341","0.458715","-1","8.54835","8.43772","8.52058","4.49748","4.51187","4.4805","4.50007","8026.7","0","1.37045","0","4949460","0","8.13111","9.32546","-0.676687","151.908","379.224","356.505","401410","136.291","692.282","174.061","1.42664","88.6338","705.713","705.721","542151","477.123","955.216","136.93","-0.429366","70.27","925.847","948.138","513588","753.623","1037.37","88.7057","0.275476","0.372063","0.352461","0.515501","0.189463","2.04816","5.15386","5.96353","10.6886","25.0454","49.5787","47.0777","66.609"
"160252","BL","0.67171","1.17432","0.540819","11140.2","6.43455","6.29171","6.37814","4.25433","4.23405","4.51593","4.01301","3286.41","0","3.81353","0","4145280","0","17.0254","7.52786","-0.365932","138.897","314.673","265.449","535711","103.811","655.612","174.919","2.47741","81.8717","679.949","682.557","698345","317.443","992.805","186.323","-0.624364","89.9491","908.662","938.353","694330","695.408","1052.26","112.583","0.277803","0.36214","0.360057","0.597015","0.257564","1.51755","3.6633","4.50521","8.33478","23.1015","59.4018","54.7222","81.6633"
"160501","BL","0.986069","0.855421","0.552612","17903.1","8.09199","7.92928","8.00465","3.5575","3.47183","3.77328","3.42739","17.0419","0","2.53096","0","3957060","0","16.3788","6.2555","0.524448","133.91","500.936","476.827","399875","212.534","830.045","184.84","4.69141","66.2308","815.335","820.782","541192","563.939","1036.19","140.356","-0.479723","67.8442","951.003","956.751","596664","822.986","1065.1","74.3373","0.260042","0.351942","0.388016","0.319176","0.0387763","2.57967","5.84783","7.09929","12.8704","49.9379","85.9602","78.6995","100.2"
"160890","BL","0.568767","1.56894","0.516138","14525.1","7.17338","7.06254","7.15127","4.05741","4.01508","4.28355","3.87361","12.6659","0","2.20297","0","3898040","0","9.33067","4.20304","-0.653513","158.805","372.418","339.189","472104","106.208","696.23","190.528","0.391552","80.9552","691.647","681.758","651144","467.343","956.727","138.537","-0.178181","70.8623","921.76","948.681","607870","721.27","1041.08","98.6623","0.272716","0.376141","0.351143","0.569018","0.253513","1.78025","4.92113","5.43894","9.61543","52.8701","106.267","102.337","147.873"
"161098","BL","0.950778","0.930802","0.522765","14325.1","9.53261","9.36905","9.43841","3.56515","3.3764","3.85368","3.46536","13.8673","0","3.80003","0","3412310","0","19.528","7.79067","0.713245","140.886","494.212","468.162","338751","219.225","818.314","183.395","3.40717","63.6505","816.679","817.052","468366","601.193","1022.43","125.894","-0.381415","66.5457","947.862","953.989","501595","816.602","1063.59","75.7191","0.258843","0.357883","0.383274","0.331488","0.0510912","2.55274","6.49001","7.21393","12.599","39.3689","68.7079","62.7667","80.2233"
"161329","BL","0.658086","1.31374","0.554623","7394.99","7.2123","7.08961","7.18817","4.49552","4.48378","4.55945","4.44334","5001.21","0","3.8749","0","3517590","0","14.0248","11.2685","-0.458005","138.445","377.143","353.473","460846","128.283","685.71","170.573","3.9313","90.2801","694.927","700.963","633004","392.14","985.777","168.481","-0.692231","76.7116","929.491","954.717","626329","748.504","1046.12","93.7857","0.267906","0.367987","0.364107","0.564909","0.240618","2.07226","4.16049","5.47084","10.1798","20.5505","40.7532","38.9366","55.5061"
"161581","BL","0.886122","1.07564","0.510923","23977.7","8.97749","8.82582","8.88726","3.54066","3.35745","3.78606","3.47847","13.5249","0","2.93076","0","4180780","0","14.4011","5.80462","0.428709","164.337","514.804","506.602","351993","189.445","839.891","197.623","0.947945","60.149","827.451","823.806","514500","661.289","999.087","101.334","-0.136801","54.0286","946.953","952.657","523356","833.533","1042.46","63.62","0.25326","0.370184","0.376556","0.218769","0.0254497","2.56347","8.1296","8.55575","14.9742","57.1774","92.9786","85.8924","107.521"
"161628","BL","0.658497","1.15488","0.514705","-1","7.22369","7.09285","7.20093","4.04388","4.0352","4.34682","3.74963","4031.19","0","2.54723","0","3826360","0","12.268","12.7903","-0.546976","159.209","375.178","333.172","442205","114.084","725.464","196.758","4.02783","89.7459","697.21","707.869","621941","289.911","1018.24","201.247","-0.607228","80.5918","943.723","966.546","650152","754.076","1069.33","97.4971","0.257951","0.362796","0.379253","0.535485","0.196618","1.6933","3.51742","5.04143","9.91357","17.0656","36.2581","34.2772","49.5079"
"161728","BL","0.883571","0.966321","0.517623","4912.62","7.71308","7.55638","7.66086","3.41158","3.40584","3.58484","3.24406","12.2028","0","11.9451","0","4837640","0","50.5233","19.4115","-0.761837","157.439","408.172","395.04","423526","115.205","742.063","198.102","10.5886","89.8349","720.902","717.835","583016","413.684","1022.16","183.283","-0.174347","94.7895","920.816","926.787","600267","725.882","1097.66","113.085","0.263582","0.362841","0.373577","0.867884","0.404474","1.99412","3.91654","4.70204","8.19548","13.3326","24.2269","22.9462","31.279"
"162140","BL","0.783612","1.15069","0.511712","-1","8.22526","8.07866","8.16138","4.18462","4.08396","4.21947","4.25042","11.1321","0","2.69845","0","4158140","0","11.1076","5.44001","4.55199","141.329","367.542","338.69","404091","131.197","682.569","170.558","5.15825","80.3833","712.635","715.755","551292","437.065","986.298","159.418","-0.705288","90.2371","911.919","933.491","558367","728.456","1046.34","101.791","0.266947","0.36419","0.368863","0.615228","0.232032","1.98578","4.4898","5.21541","9.17064","40.7882","86.1979","79.8019","112.42"
"162383","BL","0.772313","1.15298","0.488729","5605.82","8.64049","8.49834","8.60086","3.40414","3.3917","3.60908","3.21165","7.67916","0","9.21501","0","4677340","0","36.5762","13.8177","-0.40598","159.279","400.654","389.019","389040","110.355","727.056","197.998","10.2497","87.2228","700.685","693.194","530959","436.326","979.415","162.628","-0.0347714","88.5228","906.757","920.752","517204","705.72","1067.14","110.968","0.270692","0.369439","0.359869","0.783066","0.368998","1.96476","4.26244","4.84155","8.29744","18.4445","32.8664","31.6555","43.6555"
"162598","BL","0.608318","1.59264","0.456323","11305.8","8.90672","8.79976","8.88527","4.26303","4.31096","4.2946","4.18353","5.1086","0","3.01404","0","4613020","0","14.9349","5.06417","-0.00521709","169.574","415.012","401.216","369199","111.336","748.058","205.067","-0.52035","81.0594","722.263","717.288","533247","528.388","950.692","120.552","-0.18955","65.1479","934.705","957.634","495327","756.501","1050.55","90.6405","0.264134","0.381497","0.354369","0.496698","0.176459","1.95651","5.95001","6.15723","10.5652","51.9041","92.7934","89.5279","123.886"
"162905","BL","1.78777","0.549047","0.692139","746.837","7.47225","7.28484","7.35039","3.48503","3.55728","3.60762","3.29018","126.518","0","18.4556","0","26330100","0","94.1277","86.3122","1.90163","174.36","531.825","530.939","3353270","89.5207","961.787","259.921","1.65966","107.18","816.833","813.669","4944510","582.468","1061.91","146.052","-0.0615367","92.0691","926.305","925.121","4974660","745.953","1111.42","111.463","0.252649","0.37254","0.374811","0.898076","0.182036","2.0427","5.5711","5.30453","8.29979","4.02999","6.176","5.74265","7.02195"
"162941","BL","0.725418","1.19443","0.657416","-1","8.17329","8.0279","8.12593","3.64022","3.52517","3.87559","3.5199","8473.78","0","0.531326","0","4539210","0","0","6.3276","-0.402564","144.537","307.772","260.912","402639","63.6178","649.847","188.475","1.61818","87.3816","637.421","636.364","550917","309.517","950.792","179.32","-0.564325","104.006","872.11","900.195","534586","635.808","1044.11","128.818","0.270565","0.370205","0.35923","0.715265","0.196616","1.38433","3.54877","3.97374","6.98812","27.0139","65.8868","62.0345","93.2029"
"162953","BL","0.857515","0.959114","0.569216","6797.52","7.55927","7.40871","7.5344","3.87767","3.91934","4.02657","3.68711","8.72376","0","5.32136","0","3694130","0","21.7593","8.16709","-0.401351","136.147","373.224","344.091","430452","146.789","681.446","167.574","2.90303","90.5083","635.902","661.112","584707","229.768","987.113","219.941","-0.845056","114","884.723","899.601","619838","685.548","1049.24","115.71","0.263274","0.357619","0.379107","0.730368","0.331102","2.05337","3.00586","4.27794","7.77459","27.6018","53.0321","50.9323","72.1629"
"162996","BL","0.723964","1.24492","0.539613","4365.6","7.61607","7.47871","7.57099","4.02099","4.08351","4.19256","3.7869","121.367","0","5.55285","0","3489920","0","22.4103","8.36884","-0.760425","158.125","347.106","319.388","448759","88.4963","681.102","187.275","1.80398","86.52","681.58","681.143","596984","398.683","967.611","163.154","-0.608047","90.7035","901.525","925.94","585147","698.033","1045.88","109.437","0.275162","0.366048","0.35879","0.717155","0.337716","1.70545","4.17485","4.78041","8.46093","25.0026","53.3218","50.2698","72.4851"
"162997","BL","0.59406","1.50931","0.564646","5864.88","7.01711","6.91079","7.00269","4.00385","4.04244","4.19786","3.77126","1065.14","0","4.18685","0","3071140","0","17.7932","7.31228","-0.694026","162.983","341.822","313.975","493171","81.5108","673.998","189.178","0.655814","90.6818","677.401","672.145","654534","414.844","961.695","155.506","-0.439844","73.034","925.674","947.733","621114","734.421","1047.24","95.4167","0.278814","0.37004","0.351146","0.647107","0.309977","1.65967","4.3223","5.30485","9.93256","28.1303","60.2201","57.7539","84.9112"
"163004","BL","0.854128","0.959628","0.481573","5155.91","9.05652","8.89883","8.99604","3.4495","3.46662","3.65428","3.22761","1728.84","0","10.7638","0","4518940","0","41.9934","24.8832","0.0538925","166.769","378.215","342.422","371384","115.22","732.309","198.403","14.1008","84.9731","730.775","732.035","491214","378.032","1050.57","195.896","-0.470066","104.374","941.596","953.721","510570","732.263","1120.28","119.884","0.270458","0.357723","0.371819","0.811204","0.376368","1.72589","3.73686","4.4727","7.95535","9.01546","19.2734","17.7996","25.11"
"163098","BL","0.735412","1.13452","0.524308","-1","7.33381","7.19702","7.30702","4.66036","4.56969","4.77932","4.63206","5.38491","0","2.60952","0","3313840","0","15.9232","6.00646","-0.375534","135.649","299.605","264.056","446496","75.2075","619.554","168.227","3.26555","101.814","623.895","644.346","613469","199.429","982.884","219.323","-0.885336","104.659","897.948","925.104","629503","687.241","1046.32","114.465","0.264282","0.363114","0.372604","0.72523","0.354851","1.56964","2.93789","4.1965","8.08197","28.8011","70.2801","66.6613","100.903"
"163420","BL","0.981853","0.790931","0.492257","6241.86","8.55335","8.39558","8.50367","3.63519","3.66765","3.83436","3.40357","10.9513","0","6.76169","0","4432280","0","30.3566","11.1862","-0.545983","144.049","364.687","324.671","375737","140.486","701.362","176.588","6.55941","87.0497","680.866","711.915","502343","238.39","1027.99","227.881","-0.627932","109.312","907.953","911.906","572909","729.208","1078.1","108.999","0.258952","0.346207","0.39484","0.798368","0.409387","1.83858","3.12406","4.44294","8.36619","19.0149","41.6945","38.0389","53.4073"
